index,depth,fr,delta_ord,orc,tf_sand,tf_clay,tf_adop_tension,tf_adop_compression,iz1,lc,qs_tension,qs_compression,qb1_clay,qb1_sand,qp_clay,qp_sand,Q_b_sand,Q_b_clay,ifr_value,diameter,are_value,area_value,dstar_value,depth,h,fr_percent,qt,gtot,u0_kpa,sig_v0,sig_v0_prime,qtn,n,bq,kc,qtc,,tipdepth,tension_capacity,compression_capacity,Q_shaft,Q_b
384,38.5,4.064656741,0,0,0,108.6087824,108.6087824,108.6087824,8.551023067,3.126701098,15504.80077,16455.33914,1.275024574,1.221709179,5.161206985,8.045008516,11754.21977,12267.17398,0.994097002,3.36,0.083840203,9.621127502,0.98,38.5,34.5,4.064656741,3.779333,19.02169445,377.685,732.3352363,354.6502363,8.591557122,1,-0.12395316,1,3.779333,,38.4,26814.66383,41696.17579,16455.33914,25240.83665
385,38.6,2.884043137,0,0,0,137.9548232,137.9548232,137.9548232,11.67110442,2.925547022,15656.49002,16607.02839,1.225162973,1.218235063,4.959370842,8.022131313,11720.79485,11787.44916,0.994097002,3.36,0.083840203,9.621127502,0.98,38.6,34.4,2.884043137,4.797024545,19.04601907,378.666,735.1763361,356.5103361,11.88276873,0.966075437,-0.093225049,1,4.797024545,,38.5,26979.16905,41007.75275,16607.02839,24400.72436
386,38.7,2.688771735,0,0,0,162.3573108,162.3573108,162.3573108,14.38273388,2.83349569,15835.0112,16785.54958,1.210151472,1.219862347,4.898605376,8.03284705,11736.45116,11643.0216,0.994097002,3.36,0.083840203,9.621127502,0.98,38.7,34.3,2.688771735,5.641451,19.24525512,379.647,744.7913731,365.1443731,14.66094535,0.930906244,-0.077531834,1,5.641451,,38.6,27227.5928,40770.61972,16785.54958,23985.07014
387,38.8,5.522447279,0,0,0,98.60711781,98.60711781,98.60711781,7.358037456,3.259630489,15943.43539,16893.97377,1.201487937,1.21614705,4.863536015,8.008381654,11700.70582,11559.66862,0.994097002,3.36,0.083840203,9.621127502,0.98,38.8,34.2,5.522447279,3.423814545,19.1881895,380.628,744.5017526,363.8737526,7.36330327,1,-0.142061801,1,3.423814545,,38.7,27542.52074,40935.07451,16893.97377,24041.10074
388,38.9,3.357935626,0,0,0,128.9598897,128.9598897,128.9598897,10.21679709,3.013482281,16085.2342,17035.77257,1.171662843,1.236444183,4.742806196,8.142039163,11895.98712,11272.71759,0.994097002,3.36,0.083840203,9.621127502,0.98,38.9,34.1,3.357935626,4.47444,19.09976185,381.609,742.980736,361.371736,10.32581935,0.999815717,-0.102268033,1,4.47444,,38.8,27679.79702,40983.06438,17035.77257,23947.29181
389,39,2.241843383,0,0,0,166.3086845,166.3086845,166.3086845,15.20207707,2.763248372,16268.10015,17218.63852,1.090522177,1.226819413,4.414354669,8.078659634,11803.38598,10492.0529,0.994097002,3.36,0.083840203,9.621127502,0.98,39,34,2.241843383,5.7660725,19.07349185,382.59,743.8661822,361.2761821,15.72220833,0.903918551,-0.076179666,1,5.7660725,,38.9,27892.96528,40903.45612,17218.63852,23684.8176
390,39.1,8.7668374,0,0,0,67.38978773,67.38978773,67.38978773,4.444777124,3.555613785,16342.19909,17292.73747,1.043344573,1.23868806,4.223383149,8.156815195,11917.57575,10038.15115,0.994097002,3.36,0.083840203,9.621127502,0.98,39.1,33.9,8.7668374,2.334745,18.97504628,383.571,741.9243095,358.3533095,4.444833208,1,-0.240812417,1,2.334745,,39,28200.56366,40424.66831,17292.73747,23131.93084
391,39.2,3.084283268,0,0,0,67.63759953,67.63759953,67.63759953,5.081568491,3.238318805,16416.57051,17367.10889,1.007444635,1.251180802,4.078062806,8.239080451,12037.77001,9692.753273,0.994097002,3.36,0.083840203,9.621127502,0.98,39.2,33.8,3.084283268,2.3416005,17.80884793,384.552,698.1068389,313.5548389,5.241487158,1,-0.233984474,1,2.3416005,,39.1,28236.679,40001.26066,17367.10889,22634.15177
392,39.3,2.502214077,0,0,0,69.06368889,69.06368889,69.06368889,5.170234508,3.171177652,16492.51001,17443.04838,0.992645821,1.259207322,4.018158279,8.291935433,12114.99418,9550.371997,0.994097002,3.36,0.083840203,9.621127502,0.98,39.3,33.7,2.502214077,2.389201,17.6158734,385.533,692.3038246,306.7708246,5.531481612,1,-0.227198799,1,2.389201,,39.2,28264.96509,39678.62436,17443.04838,22235.57598
393,39.4,2.517097813,0,0,0,68.74355273,68.74355273,68.74355273,5.120345852,3.176383736,16568.09749,17518.63587,0.973527488,1.264067934,3.940768654,8.323942776,12161.75875,9366.432078,0.994097002,3.36,0.083840203,9.621127502,0.98,39.4,33.6,2.517097813,2.37636,17.61083203,386.514,693.866782,307.352782,5.474143449,1,-0.229726929,1,2.37636,,39.3,28298.20729,39564.05419,17518.63587,22045.41832
394,39.5,2.110461367,0,0,0,79.09103002,79.09103002,79.09103002,5.917224104,3.070865823,16655.06262,17605.601,0.956108757,1.267221511,3.870258894,8.344709223,12192.09972,9198.844246,0.994097002,3.36,0.083840203,9.621127502,0.98,39.5,33.5,2.110461367,2.73202,17.67953053,387.495,698.3414559,310.8464559,6.542389354,1,-0.190538963,1,2.73202,,39.4,28330.49872,39406.73964,17605.601,21801.13864
395,39.6,1.86776518,0,0,0,102.531985,102.531985,102.531985,8.189258974,2.921778299,16767.80243,17718.3408,0.917482247,1.271478671,3.713901581,8.372742805,12233.0584,8827.213669,0.994097002,3.36,0.083840203,9.621127502,0.98,39.6,33.4,1.86776518,3.5390885,18.01140088,388.476,713.2514748,324.7754748,9.067385488,0.964131414,-0.137472896,1,3.5390885,,39.5,28388.62191,39291.37633,17718.3408,21573.03553
396,39.7,3.590303351,0,0,0,93.22835413,93.22835413,93.22835413,7.03947176,3.162763112,16870.31235,17820.85073,0.987919523,1.267215744,3.999026567,8.344671242,12192.04423,9504.899681,0.994097002,3.36,0.083840203,9.621127502,0.98,39.7,33.3,3.590303351,3.215544444,18.57868262,389.457,737.5737,348.1167,7.118218528,1,-0.157167715,1,3.215544444,,39.6,28509.26304,39034.59699,17820.85073,21213.74626
397,39.8,4.809041887,0,0,0,84.92292713,84.92292713,84.92292713,6.127908333,3.287736518,16963.68999,17914.22837,0.992246915,1.262335368,4.016543533,8.312533756,12145.08951,9546.534071,0.994097002,3.36,0.083840203,9.621127502,0.98,39.8,33.2,4.809041887,2.92688,18.73297287,390.438,745.5723202,355.1343202,6.142204669,1,-0.178992631,1,2.92688,,39.7,28603.46867,39800.8033,17914.22837,21886.57493
398,39.9,4.216296875,0,0,0,89.61835265,89.61835265,89.61835265,6.579151895,3.22870415,17062.23052,18012.76889,1.025148672,1.265904684,4.149727462,8.336037858,12179.43036,9863.08607,0.994097002,3.36,0.083840203,9.621127502,0.98,39.9,33.1,4.216296875,3.08638,18.68328934,391.419,745.4632447,354.0442447,6.611932804,1,-0.167207569,1,3.08638,,39.8,28673.65657,39907.04087,18012.76889,21894.27198
399,40,3.605335565,0,0,0,109.7622248,109.7622248,109.7622248,8.258602925,3.107286549,17182.92038,18133.45876,1.040991096,1.269610411,4.213856446,8.360440234,12215.08363,10015.50805,0.994097002,3.36,0.083840203,9.621127502,0.98,40,33,3.605335565,3.777259545,18.87428013,392.4,754.9712052,362.5712052,8.335709776,1,-0.129835395,1,3.777259545,,39.9,28756.34202,40300.47931,18133.45876,22167.02055
400,40.1,4.403573091,0,0,0,110.7457598,110.7457598,110.7457598,8.127066128,3.165567997,17304.69171,18255.23008,1.064580695,1.272929153,4.30934543,8.382294295,12247.01367,10242.46659,0.994097002,3.36,0.083840203,9.621127502,0.98,40.1,32.9,4.403573091,3.808215556,19.11455654,393.381,766.4937173,373.1127173,8.15228669,1,-0.129328394,1,3.808215556,,40,28890.48945,40581.13093,18255.23008,22325.90085
401,40.2,3.388511056,0,0,0,114.6141338,114.6141338,114.6141338,8.620336772,3.075648118,17430.71653,18381.25491,1.101684742,1.294175122,4.459539921,8.52219993,12451.42384,10599.44936,0.994097002,3.36,0.083840203,9.621127502,0.98,40.2,32.8,3.388511056,3.938239091,18.87509445,394.362,758.7787969,364.4167969,8.724790738,1,-0.124034258,1,3.938239091,,40.1,29024.5456,40936.01568,18381.25491,22554.76077
402,40.3,3.848748331,0,0,0,102.2549713,102.2549713,102.2549713,7.531591855,3.157068905,17543.15174,18493.69012,1.110822799,1.303208768,4.496530113,8.581686885,12538.3377,10687.36777,0.994097002,3.36,0.083840203,9.621127502,0.98,40.3,32.7,3.848748331,3.510886667,18.81359776,395.343,758.1879897,362.8449897,7.586431548,1,-0.143620151,1,3.510886667,,40.2,29172.24788,41434.68858,18493.69012,22940.99846
403,40.4,4.070848773,0,0,0,98.16406003,98.16406003,98.16406003,7.140832267,3.190575359,17651.08876,18601.62714,1.132450242,1.306159814,4.584076435,8.601119649,12566.73009,10895.44816,0.994097002,3.36,0.083840203,9.621127502,0.98,40.4,32.6,4.070848773,3.367847,18.80063703,396.324,759.545736,363.221736,7.181016457,1,-0.151947172,1,3.367847,,40.3,29290.21015,41634.6701,18601.62714,23033.04296
404,40.5,2.981246429,0,0,0,103.5884409,103.5884409,103.5884409,7.731079733,3.079548541,17764.9902,18715.52858,1.151610265,1.306461921,4.661634818,8.603109041,12569.6367,11079.78918,0.994097002,3.36,0.083840203,9.621127502,0.98,40.5,32.5,2.981246429,3.55122,18.54441806,397.305,751.0489314,353.7439314,7.915813728,1,-0.141885974,1,3.55122,,40.4,29398.76363,41945.14022,18715.52858,23229.61164
405,40.6,4.022423603,0,0,0,88.19342665,88.19342665,88.19342665,6.319920399,3.230811413,17861.96394,18812.50232,1.214881885,1.309181868,4.917753746,8.621020011,12595.80566,11688.5335,0.994097002,3.36,0.083840203,9.621127502,0.98,40.6,32.4,4.022423603,3.021119545,18.58393507,398.286,754.5077638,356.2217638,6.362923356,1,-0.175718667,1,3.021119545,,40.5,29523.7771,42248.44946,18812.50232,23435.94714
406,40.7,3.616043366,0,0,0,106.204386,106.204386,106.204386,7.764877156,3.129860035,17978.74176,18929.28014,1.267433608,1.311429913,5.130479305,8.635823486,12617.43439,12194.14033,0.994097002,3.36,0.083840203,9.621127502,0.98,40.7,32.3,3.616043366,3.6352855,18.80338564,399.267,765.2977955,366.0307955,7.840836726,1,-0.139118018,1,3.6352855,,40.6,29608.26944,42935.4228,18929.28014,24006.14266
407,40.8,2.564038539,0,0,0,148.4635857,148.4635857,148.4635857,11.90904279,2.885880026,18141.986,19092.52438,1.291619514,1.325548097,5.228382102,8.728792347,12753.26724,12426.83601,0.994097002,3.36,0.083840203,9.621127502,0.98,40.8,32.2,2.564038539,5.077844,19.00138639,400.248,775.2565647,375.0085647,12.24033738,0.950802309,-0.093024954,1,5.077844,,40.7,29739.27883,43565.59598,19092.52438,24473.0716
408,40.9,2.747515596,0,0,0,159.2366466,159.2366466,159.2366466,12.7232474,2.882068087,18317.07584,19267.61422,1.334321746,1.344452126,5.401237637,8.853276206,12935.14531,12837.67963,0.994097002,3.36,0.083840203,9.621127502,0.98,40.9,32.1,2.747515596,5.4420775,19.19665188,401.229,785.1430619,383.9140619,12.97949395,0.949441699,-0.086157322,1,5.4420775,,40.8,29982.10045,44034.79848,19267.61422,24767.18426
409,41,2.15972656,0,0,0,212.7734126,212.7734126,212.7734126,19.04340774,2.675094288,18551.03243,19501.5708,1.409105835,1.357691488,5.703958206,8.940457984,13062.5229,13557.18689,0.994097002,3.36,0.083840203,9.621127502,0.98,41,32,2.15972656,7.266082,19.41020652,402.21,795.8184673,393.6084673,19.62690791,0.870290787,-0.062162847,1,7.266082,,40.9,30254.03209,44711.38171,19501.5708,25209.81091
410,41.1,2.071450299,0,0,0,250.6440855,250.6440855,250.6440855,23.34244118,2.593675438,18826.62999,19777.16837,1.434691809,1.346307154,5.807528373,8.865491648,12952.99277,13803.3528,0.994097002,3.36,0.083840203,9.621127502,0.98,41.1,31.9,2.071450299,8.5526475,19.63179267,403.191,806.8666787,403.6756787,24.00269974,0.839226067,-0.052052983,1,8.5526475,,41,30665.88722,45836.35438,19777.16837,26059.18601
411,41.2,1.473500245,5.433349624,86.56719044,50.9682992,246.9413856,38.2262244,50.9682992,24.42040934,2.48080676,18868.66192,19833.21094,1.475876864,1.340606769,5.974242487,8.82795436,12898.14864,14199.59947,0.994097002,3.36,0.083840203,9.621127502,0.98,41.2,31.8,1.473500245,8.41969,19.21346847,404.172,791.594901,387.422901,25.94542748,0.795924126,-0.052984657,2.300476657,19.3693003,,41.1,31175.25089,46585.29198,19833.21094,26752.08104
412,41.3,2.813073487,0,0,0,163.6365427,163.6365427,163.6365427,12.85293703,2.88506013,19048.5897,20013.13872,1.502763308,1.332584472,6.083076861,8.775127183,12820.9651,14458.27737,0.994097002,3.36,0.083840203,9.621127502,0.98,41.3,31.7,2.813073487,5.574944545,19.26480027,405.153,795.6362512,390.4832512,13.08671201,0.950614446,-0.084772309,1,5.574944545,,41.2,31123.08713,45653.88955,20013.13872,25640.75083
413,41.4,2.39206928,0,0,0,219.4547684,219.4547684,219.4547684,19.01191574,2.704590102,19289.89282,20254.44184,1.552472758,1.334345302,6.284297111,8.78672233,12837.90627,14936.53833,0.994097002,3.36,0.083840203,9.621127502,0.98,41.4,31.6,2.39206928,7.470716111,19.57200485,406.134,810.2810008,404.1470008,19.43339262,0.881644863,-0.060977097,1,7.470716111,,41.3,31401.49432,47485.83182,20254.44184,27231.38998
414,41.5,1.948404059,0,0,0,228.4240308,228.4240308,228.4240308,20.80401847,2.615470316,19541.05816,20505.60718,1.59734277,1.334765891,6.465927663,8.789491921,12841.95281,15368.23844,0.994097002,3.36,0.083840203,9.621127502,0.98,41.5,31.5,1.948404059,7.76989,19.40278398,407.115,805.2155352,398.1005352,21.58840055,0.847468392,-0.058454276,1,7.76989,,41.4,31826.11056,48382.24642,20505.60718,27876.63924
415,41.6,2.314971076,0,0,0,192.3182565,192.3182565,192.3182565,16.18463038,2.750715594,19752.52313,20717.07215,1.62540395,1.321457958,6.579517286,8.701858603,12713.91549,15638.21863,0.994097002,3.36,0.083840203,9.621127502,0.98,41.6,31.4,2.314971076,6.536546667,19.31090593,408.096,803.3336867,395.2376867,16.6541464,0.899180127,-0.071181029,1,6.536546667,,41.5,32274.15229,49255.65123,20717.07215,28538.57908
416,41.7,2.795905907,0,0,0,203.9315734,203.9315734,203.9315734,16.53761446,2.796175318,19976.7576,20941.30662,1.687118675,1.313941808,6.829334016,8.652364424,12641.60165,16231.98386,0.994097002,3.36,0.083840203,9.621127502,0.98,41.7,31.3,2.795905907,6.925737,19.62195035,409.077,818.2353296,409.1583296,16.77707621,0.916740749,-0.066979433,1,6.925737,,41.6,32627.55858,49872.8211,20941.30662,28931.51448
417,41.8,2.798581567,0,0,0,233.9165697,233.9165697,233.9165697,19.41470402,2.741553963,20233.9623,21198.51132,1.716396862,1.296129199,6.947849993,8.535067615,12470.22427,16513.67303,0.994097002,3.36,0.083840203,9.621127502,0.98,41.8,31.2,2.798581567,7.937707222,19.85027196,410.058,829.7413679,419.6833679,19.65327043,0.895931351,-0.057689923,1,7.937707222,,41.7,33011.71901,50844.64576,21198.51132,29646.13444
418,41.9,2.029429936,0,0,0,280.359772,280.359772,280.359772,26.04783204,2.550592835,20542.23397,21506.78299,1.755776388,1.294494748,7.107255457,8.52430468,12454.49901,16892.54847,0.994097002,3.36,0.083840203,9.621127502,0.98,41.9,31.1,2.029429936,9.506075,19.77950814,411.039,828.7613911,417.7223911,26.74809787,0.822790585,-0.047369384,1,9.506075,,41.8,33473.02887,51581.6549,21506.78299,30074.87191
419,42,2.443116261,0,0,0,221.1576296,221.1576296,221.1576296,18.64641735,2.717197219,20785.40949,21749.95851,1.832982604,1.29319295,7.419780618,8.515732283,12441.97424,17635.35932,0.994097002,3.36,0.083840203,9.621127502,0.98,42,31,2.443116261,7.492690455,19.59800343,412.02,823.1161441,411.0961441,19.03882419,0.886473699,-0.061776057,1,7.492690455,,41.9,34052.15706,52533.77552,21749.95851,30783.81701
420,42.1,3.28384543,0,0,0,175.3425216,175.3425216,175.3425216,12.95028408,2.924867922,20978.20866,21942.75768,1.908199705,1.276984975,7.724253987,8.409002057,12286.03525,18359.03264,0.994097002,3.36,0.083840203,9.621127502,0.98,42.1,30.9,3.28384543,5.935705,19.54386861,413.001,822.7968685,409.7958685,13.07122212,0.966016601,-0.080776143,1,5.935705,,42,34472.49608,53691.14527,21942.75768,31748.38759
421,42.2,2.297783018,0,0,0,213.3449475,213.3449475,213.3449475,17.96375148,2.712696067,21212.79368,22177.3427,1.959102168,1.269587915,7.930303465,8.360292093,12214.86719,18848.77173,0.994097002,3.36,0.083840203,9.621127502,0.98,42.2,30.8,2.297783018,7.216315,19.46576565,413.982,821.4553104,407.4733104,18.44470263,0.884686093,-0.064736682,1,7.216315,,42.1,34766.4087,54703.05028,22177.3427,32525.70758
422,42.3,1.699235413,6.253821219,103.54544,60.8287907,331.6314261,45.62159303,60.8287907,32.75068397,2.422380364,21262.95724,22244.22745,1.98426901,1.257082723,8.032177017,8.277944856,12094.55314,19090.90512,0.994097002,3.36,0.083840203,9.621127502,0.98,42.3,30.7,1.699235413,11.20819591,19.84305743,414.963,839.3613293,424.3983293,33.86248036,0.773776536,-0.040020216,2.038169867,22.84420717,,42.2,35154.41169,55575.20708,22244.22745,33330.97963
423,42.4,2.977183586,0,0,0,190.6760798,190.6760798,190.6760798,14.56678673,2.857304113,21472.61654,22453.88675,2.027389497,1.242564673,8.206725618,8.182342863,11954.87313,19505.77282,0.994097002,3.36,0.083840203,9.621127502,0.98,42.4,30.6,2.977183586,6.439053182,19.5689842,415.944,829.7249301,413.7809301,14.75257448,0.940121459,-0.074152195,1,6.439053182,,42.3,35108.82312,48808.44542,22453.88675,26354.55867
424,42.5,3.690560812,0,0,0,188.1483851,188.1483851,188.1483851,13.4021836,2.944854138,21679.4965,22660.76671,2.043143029,1.245447602,8.270494773,8.201327075,11982.61016,19657.33956,0.994097002,3.36,0.083840203,9.621127502,0.98,42.5,30.5,3.690560812,6.348496667,19.78948372,416.925,841.0530581,424.1280581,13.47061808,0.973834707,-0.075702091,1,6.348496667,,42.4,35439.79995,56545.23818,22660.76671,33884.47147
425,42.6,2.764229741,0,0,0,222.7331078,222.7331078,222.7331078,17.79153727,2.767919677,21924.40434,22905.67455,2.042188329,1.249209517,8.266630219,8.226099451,12018.80403,19648.15427,0.994097002,3.36,0.083840203,9.621127502,0.98,42.6,30.4,2.764229741,7.509285455,19.74132296,417.906,840.9803581,423.0743581,18.04185731,0.905959512,-0.062670498,1,7.509285455,,42.5,35757.83461,57009.52205,22905.67455,34103.8475
426,42.7,2.053410148,0,0,0,258.8735199,258.8735199,258.8735199,22.88409331,2.597932721,22209.05064,23190.32085,2.072221892,1.250413648,8.388203902,8.234028703,12030.38912,19937.11101,0.994097002,3.36,0.083840203,9.621127502,0.98,42.7,30.3,2.053410148,8.720547,19.64926616,418.887,839.023665,420.136665,23.56123986,0.840839072,-0.053147974,1,8.720547,,42.6,36159.87384,57397.14186,23190.32085,34206.82101
427,42.8,1.756883704,0,0,0,263.3173086,263.3173086,263.3173086,24.07498033,2.53607611,22498.58315,23479.85335,2.097042877,1.223814392,8.48867745,8.058871435,11774.47429,20175.91687,0.994097002,3.36,0.083840203,9.621127502,0.98,42.8,30.2,1.756883704,8.862915,19.49755031,419.868,834.4951533,414.6271533,25.10057177,0.81712344,-0.052297713,1,8.862915,,42.7,36651.93295,58173.00431,23479.85335,34693.15096
428,42.9,3.408653242,0,0,0,207.8073417,207.8073417,207.8073417,15.23680917,2.879099273,22727.07925,23708.34946,2.08694869,1.213343212,8.44781691,7.989918257,11673.72973,20078.79941,0.994097002,3.36,0.083840203,9.621127502,0.98,42.9,30.1,3.408653242,6.988725,19.85867471,420.849,851.9371451,431.0881451,15.33835877,0.94864115,-0.068578059,1,6.988725,,42.8,37151.0068,58905.80884,23708.34946,35197.45938
429,43,2.141039724,0,0,0,287.7184519,287.7184519,287.7184519,25.47168899,2.573466305,23043.44221,24024.71242,2.126658424,1.213624696,8.608559035,7.991771842,11676.43793,20460.85183,0.994097002,3.36,0.083840203,9.621127502,0.98,43,30,2.141039724,9.668152,19.86534825,421.83,854.2099748,432.3799748,26.07065587,0.831561182,-0.047859403,1,9.668152,,42.9,37500.10305,59152.78823,24024.71242,35128.07581
430,43.1,1.705415433,0,0,0,241.0823952,241.0823952,241.0823952,21.45622591,2.566747173,23308.52615,24289.79636,2.170510955,1.217142678,8.7860709,8.014937907,11710.28488,20882.76262,0.994097002,3.36,0.083840203,9.621127502,0.98,43.1,29.9,1.705415433,8.094289545,19.3131305,422.811,832.3959246,409.5849246,22.55844449,0.828783381,-0.058223243,1,8.094289545,,43,38048.69259,60078.50431,24289.79636,35788.70795
431,43.2,2.882824162,0,0,0,233.4418995,233.4418995,233.4418995,18.17493881,2.772359102,23565.20893,24546.47914,2.182096808,1.217500807,8.832969594,8.017296202,11713.73048,20994.23159,0.994097002,3.36,0.083840203,9.621127502,0.98,43.2,29.8,2.882824162,7.8312,19.85717214,423.792,857.8298364,434.0378364,18.38696464,0.90771023,-0.06077291,1,7.8312,,43.1,38473.52122,60920.38918,24546.47914,36373.91004
432,43.3,2.025623878,7.128503568,123.9989452,72.6446066,367.0189631,54.48345495,72.6446066,34.25934993,2.457915414,23625.11662,24626.35605,2.18999558,1.222100379,8.86494325,8.047584585,11757.98355,21070.22668,0.994097002,3.36,0.083840203,9.621127502,0.98,43.3,29.7,2.025623878,12.3019245,20.19247326,424.773,874.3340922,449.5610922,34.96335707,0.787478585,-0.037170828,2.194508539,26.99667836,,43.2,38877.35374,61430.90536,24626.35605,36804.54931
433,43.4,1.334238837,5.62878187,89.68472323,52.80368183,344.7682367,39.60276137,52.80368183,34.78188284,2.332997312,23668.66213,24684.41673,2.172501566,1.221773191,8.79412875,8.045430039,11754.83564,20901.91454,0.994097002,3.36,0.083840203,9.621127502,0.98,43.4,29.6,1.334238837,11.54637389,19.61145906,425.754,851.1373232,425.3833232,36.63519108,0.739539095,-0.039807815,1.688804207,19.4995648,,43.3,38815.03179,52173.12111,24684.41673,27488.70438
434,43.5,1.989149683,0,0,0,298.2132018,298.2132018,298.2132018,26.5812419,2.53799405,23996.56467,25012.31927,2.173544292,1.228724863,8.798349626,8.091207103,11821.71856,20911.94674,0.994097002,3.36,0.083840203,9.621127502,0.98,43.5,29.5,1.989149683,9.978788333,19.83138516,426.735,862.6652545,435.9302545,27.32213205,0.817970308,-0.046811018,1,9.978788333,,43.4,38722.9755,52106.20448,25012.31927,27093.88521
435,43.6,3.757732188,0,0,0,220.0241886,220.0241886,220.0241886,15.39223883,2.902492896,24238.4939,25254.24851,2.180792666,1.231096446,8.827690519,8.106824084,11844.53586,20981.68427,0.994097002,3.36,0.083840203,9.621127502,0.98,43.6,29.4,3.757732188,7.356186,20.05392212,427.716,874.3510044,446.6350044,15.45453108,0.95772866,-0.06598687,1,7.356186,,43.5,39297.76332,61833.51429,25254.24851,36579.26578
436,43.7,1.876015794,0,0,0,309.217711,309.217711,309.217711,27.96151526,2.504097962,24578.49653,25594.25114,2.165078967,1.223773279,8.764082607,8.05860071,11774.07874,20830.50077,0.994097002,3.36,0.083840203,9.621127502,0.98,43.7,29.3,1.876015794,10.32943833,19.81969571,428.697,866.1207025,437.4237025,28.82955702,0.804999332,-0.045300921,1,10.32943833,,43.6,39668.1945,62269.15571,25594.25114,36674.90457
437,43.8,1.797824657,0,0,0,271.1971239,271.1971239,271.1971239,23.930623,2.544719074,24876.69334,25892.44795,2.143514905,1.234833449,8.676792846,8.131432409,11880.49004,20623.03018,0.994097002,3.36,0.083840203,9.621127502,0.98,43.8,29.2,1.797824657,9.051618333,19.55546092,429.678,856.5291883,426.8511883,24.89908322,0.820436879,-0.052431156,1,9.051618333,,43.7,40263.01987,62708.33045,25892.44795,36815.8825
438,43.9,2.781040507,0,0,0,253.2224264,253.2224264,253.2224264,19.70149103,2.734796675,25155.12594,26170.88055,2.158695352,1.238743428,8.738242197,8.157179795,11918.10845,20769.0832,0.994097002,3.36,0.083840203,9.621127502,0.98,43.9,29.1,2.781040507,8.44444,19.93919234,430.659,875.3305437,444.6715437,19.94598856,0.893348053,-0.056896918,1,8.44444,,43.8,40753.62229,62987.05374,26170.88055,36816.17319
439,44,2.519851114,0,0,0,262.5032697,262.5032697,262.5032697,21.05637653,2.684384581,25443.76336,26459.51797,2.176145886,1.240554295,8.808880692,8.169104431,11935.53103,20936.97701,0.994097002,3.36,0.083840203,9.621127502,0.98,44,29,2.519851114,8.7464065,19.8843112,431.64,874.9096928,443.2696928,21.408813,0.874010451,-0.054835822,1,8.7464065,,43.9,41192.67331,63567.8063,26459.51797,37108.28833
440,44.1,1.805786056,6.718669566,115.086122,67.47985452,344.4094108,50.60989089,67.47985452,31.71903014,2.450621288,25499.41184,26533.71594,2.181161995,1.244140824,8.829185537,8.192721885,11970.03748,20985.23763,0.994097002,3.36,0.083840203,9.621127502,0.98,44.1,28.9,1.805786056,11.4655505,19.94509863,432.621,879.5788496,446.9578496,32.67675587,0.784589604,-0.040867387,2.161608023,24.78402595,,44,41652.22978,64190.9607,26533.71594,37657.24476
441,44.2,2.579085223,0,0,0,190.2077707,190.2077707,190.2077707,13.98877672,2.831518956,25708.55621,26742.86031,2.238102648,1.232833834,9.05967717,8.118264861,11861.25149,21533.07091,0.994097002,3.36,0.083840203,9.621127502,0.98,44.2,28.8,2.579085223,6.326621,19.36825085,433.602,856.0766876,422.4746876,14.31316546,0.930098265,-0.079261217,1,6.326621,,44.1,41558.09824,55167.4488,26742.86031,28424.58849
442,44.3,1.64274425,6.466484042,108.7514494,63.83073513,369.2345599,47.87305134,63.83073513,35.06311309,2.389739301,25761.19538,26813.04587,2.239838653,1.241505747,9.06670439,8.175369787,11944.68507,21549.77324,0.994097002,3.36,0.083840203,9.621127502,0.98,44.3,28.7,1.64274425,12.2706695,19.94641412,434.583,883.6261455,449.0431455,36.26640938,0.761312046,-0.038164692,1.903309063,23.35487646,,44.2,41822.51786,64990.71304,26813.04587,38177.66717
443,44.4,0.921612327,4.742565289,71.18275516,42.06262753,346.5537422,31.54697065,42.06262753,36.23959581,2.216092094,25795.88309,26859.29615,2.253164475,1.243479903,9.120646355,8.188369687,11963.67868,21677.98267,0.994097002,3.36,0.083840203,9.621127502,0.98,44.4,28.6,0.921612327,11.50687889,19.18106917,435.564,851.6394711,416.0754711,39.54199553,0.694791894,-0.040877918,1.326641035,15.26549772,,44.3,41718.7899,55333.87302,26859.29615,28474.57687
444,44.5,1.85429135,0,0,0,296.9287709,296.9287709,296.9287709,25.90353345,2.526656744,26122.37332,27185.78638,2.252373959,1.245026162,9.117446402,8.198551873,11978.55543,21670.37702,0.994097002,3.36,0.083840203,9.621127502,0.98,44.5,28.5,1.85429135,9.850515,19.72617968,436.545,877.8149958,441.2699958,26.7983816,0.813583365,-0.048652579,1,9.850515,,44.4,41586.10138,55241.93003,27185.78638,28056.14365
445,44.6,2.785252378,0,0,0,217.8681117,217.8681117,217.8681117,15.94976714,2.807567616,26361.93182,27425.34488,2.246725233,1.247182743,9.094580769,8.212753054,11999.30417,21616.0299,0.994097002,3.36,0.083840203,9.621127502,0.98,44.6,28.4,2.785252378,7.221355,19.67769202,437.526,877.6250641,440.0990641,16.1928272,0.921075888,-0.068969834,1,7.221355,,44.5,42140.54137,65499.03055,27425.34488,38073.68567
446,44.7,3.414664833,0,0,0,227.1770944,227.1770944,227.1770944,15.75765794,2.868092998,26611.72608,27675.13914,2.326765548,1.234511795,9.418578156,8.129314303,11877.39537,22386.10798,0.994097002,3.36,0.083840203,9.621127502,0.98,44.7,28.3,3.414664833,7.523269,19.9785877,438.507,893.0428702,454.5358702,15.85835647,0.944450765,-0.066137563,1,7.523269,,44.6,42484.81155,65784.96375,27675.13914,38109.82461
